"date","time","wind_dir_deg","wind_spd_mph","wind_gust_mph","humidity_pct","temp_f","raw_barom_in","tot_rain_in","uv","solar_w.sqm","wind_chill_f","dew_point_f","barom_sl_in","cloud_base_ft","rain_rate_in_hr"
"3/7/23","9:00am",276,10,20,76,44.7,29.84,3.74,0.6,186,39.5,37.6,29.85,1772,0
"3/7/23","9:15am",245,7,16,73,44.6,29.86,3.74,0.6,162,40.7,36.5,29.87,2027,0
"3/7/23","9:30am",253,11,17,73,44.7,29.86,3.74,0.6,155,39.1,36.6,29.88,2027,0
"3/7/23","9:45am",245,7,17,73,44.7,29.87,3.74,0.6,144,40.8,36.6,29.88,2027,0
"3/7/23","10:00am",228,6,18,73,45.1,29.87,3.74,1,209,41.8,37,29.88,2031,0
"3/7/23","10:15am",239,11,15,72,46.5,29.87,3.74,2.2,640,41.3,38,29.88,2132,0
"3/7/23","10:30am",242,14,19,72,46,29.88,3.74,1.2,279,39.8,37.5,29.89,2127,0
"3/7/23","10:45am",241,10,25,71,46.1,29.89,3.74,1.3,244,41.2,37.2,29.9,2217,0
"3/7/23","11:00am",252,12,25,70,46.4,29.88,3.74,1.4,306,40.9,37.2,29.9,2310,0
"3/7/23","11:15am",225,8,20,69,46.2,29.89,3.74,1.9,350,42.1,36.6,29.9,2399,0
"3/7/23","11:30am",219,17,20,68,47.1,29.89,3.74,3.3,262,40.4,37.1,29.9,2501,0
"3/7/23","11:45am",228,18,23,67,47.3,29.89,3.74,2.8,879,40.5,36.9,29.9,2597,0
"3/7/23","12:00pm",227,9,25,66,48.1,29.89,3.74,3.3,858,44,37.3,29.9,2702,0
"3/7/23","12:15pm",211,10,23,65,48.3,29.88,3.74,3.3,812,43.9,37.1,29.89,2801,0
"3/7/23","12:30pm",198,12,23,63,48.9,29.88,3.74,2.2,853,44,36.9,29.89,3007,0
"3/7/23","12:45pm",219,14,22,64,49.1,29.88,3.74,3.3,863,43.7,37.5,29.89,2909,0
"3/7/23","1:00pm",215,15,22,61,49.9,29.87,3.74,3,744,44.5,37,29.88,3225,0
"3/7/23","1:15pm",234,13,19,58,50.5,29.87,3.74,2.9,742,45.8,36.3,29.88,3553,0
"3/7/23","1:30pm",199,10,20,55,51.4,29.87,3.74,2.8,712,47.8,35.8,29.88,3902,0
"3/7/23","1:45pm",242,13,25,52,51.4,29.87,3.74,2.6,682,46.9,34.4,29.88,4255,0
"3/7/23","2:00pm",217,10,25,49,51.4,29.87,3.74,2.3,656,47.8,32.9,29.88,4626,0
"3/7/23","2:15pm",232,8,22,43,51.7,29.87,3.74,2.2,628,48.8,29.9,29.88,5439,0
"3/7/23","12:00am",41,12,16,88,47.3,29.74,3.74,0,0,42,43.9,29.75,842,0
"3/7/23","12:15am",46,12,16,87,47.3,29.72,3.74,0,0,42,43.6,29.73,917,0
"3/7/23","12:30am",48,14,16,88,47.2,29.7,3.74,0,0,41.3,43.8,29.71,842,0
"3/7/23","12:45am",56,13,19,88,47.2,29.69,3.74,0,0,41.6,43.8,29.7,842,0
"3/7/23","1:00am",57,11,19,88,47.2,29.67,3.74,0,0,42.2,43.8,29.68,842,0
"3/7/23","1:15am",57,11,12,87,47,29.66,3.74,0,0,42,43.3,29.67,915,0
"3/7/23","1:30am",57,9,12,87,47,29.65,3.74,0,0,42.7,43.3,29.66,915,0
"3/7/23","1:45am",57,4,10,87,46.8,29.65,3.74,0,0,45.2,43.1,29.66,915,0
"3/7/23","2:00am",57,4,10,88,46.7,29.63,3.74,0,0,45.1,43.3,29.64,840,0
"3/7/23","2:15am",57,4,5,88,46.7,29.62,3.74,0,0,45.1,43.3,29.63,840,0
"3/7/23","2:30am",57,3,7,89,46.5,29.63,3.74,0,0,45.7,43.4,29.64,765,0
"3/7/23","2:45am",267,9,13,89,46.5,29.64,3.74,0,0,42.1,43.4,29.65,765,0
"3/7/23","3:00am",264,7,13,89,46.4,29.64,3.74,0,0,42.9,43.3,29.65,765,0
"3/7/23","3:15am",264,8,9,89,46.2,29.64,3.74,0,0,42.1,43.1,29.65,764,0
"3/7/23","3:30am",254,9,14,89,46.2,29.67,3.74,0,0,41.7,43.1,29.68,764,0
"3/7/23","3:45am",252,11,14,88,46.2,29.68,3.74,0,0,41,42.8,29.69,838,0
"3/7/23","4:00am",252,8,14,88,46.2,29.68,3.74,0,0,42.1,42.8,29.69,838,0
"3/7/23","4:15am",258,2,18,87,46.1,29.69,3.74,0,0,46.1,42.5,29.7,912,0
"3/7/23","4:30am",260,2,18,85,46.2,29.67,3.74,0,0,46.2,41.9,29.68,1063,0
"3/7/23","4:45am",260,3,4,83,46.1,29.68,3.74,0,0,45.3,41.2,29.69,1217,0
"3/7/23","5:00am",260,7,8,82,46.2,29.69,3.74,0,0,42.6,41,29.7,1296,0
"3/7/23","5:15am",257,5,11,82,46,29.7,3.74,0,0,43.5,40.8,29.71,1294,0
"3/7/23","5:30am",243,3,18,78,45.6,29.7,3.74,0,0,44.7,39.1,29.71,1613,0
"3/7/23","5:45am",244,9,14,77,45.4,29.72,3.74,0,0,40.7,38.6,29.73,1694,0
"3/7/23","6:00am",246,8,17,78,45.3,29.74,3.74,0,0,41,38.9,29.75,1611,0
"3/7/23","6:15am",252,15,19,74,45,29.75,3.74,0,0,38.2,37.2,29.76,1944,0
"3/7/23","6:30am",264,8,20,74,44.7,29.75,3.74,0,5,40.3,36.9,29.76,1941,0
"3/7/23","6:45am",265,10,18,74,44.2,29.76,3.74,0,16,38.8,36.5,29.77,1937,0
"3/7/23","7:00am",264,16,18,74,43.9,29.77,3.74,0,42,36.6,36.2,29.78,1934,0
"3/7/23","7:15am",258,9,17,76,43.8,29.78,3.74,0,86,38.8,36.7,29.79,1765,0
"3/7/23","7:30am",255,5,17,77,44,29.79,3.74,0,142,41.2,37.3,29.81,1684,0
"3/7/23","7:45am",254,9,16,77,44,29.81,3.74,0,199,39,37.3,29.82,1684,0
"3/7/23","8:00am",259,9,16,76,44.4,29.81,3.74,0,285,39.5,37.3,29.82,1770,0
"3/7/23","8:15am",263,10,21,74,44.6,29.83,3.74,0,158,39.3,36.8,29.84,1940,0
"3/7/23","8:30am",261,8,21,75,44.5,29.83,3.74,0,146,40.1,37.1,29.84,1855,0
"3/7/23","8:45am",257,8,20,76,44.2,29.84,3.74,0.5,171,39.7,37.1,29.85,1768,0
"3/7/23","9:00am",276,10,20,76,44.7,29.84,3.74,0.6,186,39.5,37.6,29.85,1772,0
"3/7/23","9:15am",245,7,16,73,44.6,29.86,3.74,0.6,162,40.7,36.5,29.87,2027,0
"3/7/23","9:30am",253,11,17,73,44.7,29.86,3.74,0.6,155,39.1,36.6,29.88,2027,0
"3/7/23","9:45am",245,7,17,73,44.7,29.87,3.74,0.6,144,40.8,36.6,29.88,2027,0
"3/7/23","10:00am",228,6,18,73,45.1,29.87,3.74,1,209,41.8,37,29.88,2031,0
"3/7/23","10:15am",239,11,15,72,46.5,29.87,3.74,2.2,640,41.3,38,29.88,2132,0
"3/7/23","10:30am",242,14,19,72,46,29.88,3.74,1.2,279,39.8,37.5,29.89,2127,0
"3/7/23","10:45am",241,10,25,71,46.1,29.89,3.74,1.3,244,41.2,37.2,29.9,2217,0
"3/7/23","11:00am",252,12,25,70,46.4,29.88,3.74,1.4,306,40.9,37.2,29.9,2310,0
"3/7/23","11:15am",225,8,20,69,46.2,29.89,3.74,1.9,350,42.1,36.6,29.9,2399,0
"3/7/23","11:30am",219,17,20,68,47.1,29.89,3.74,3.3,262,40.4,37.1,29.9,2501,0
"3/7/23","11:45am",228,18,23,67,47.3,29.89,3.74,2.8,879,40.5,36.9,29.9,2597,0
"3/7/23","12:00pm",227,9,25,66,48.1,29.89,3.74,3.3,858,44,37.3,29.9,2702,0
"3/7/23","12:15pm",211,10,23,65,48.3,29.88,3.74,3.3,812,43.9,37.1,29.89,2801,0
"3/7/23","12:30pm",198,12,23,63,48.9,29.88,3.74,2.2,853,44,36.9,29.89,3007,0
"3/7/23","12:45pm",219,14,22,64,49.1,29.88,3.74,3.3,863,43.7,37.5,29.89,2909,0
"3/7/23","1:00pm",215,15,22,61,49.9,29.87,3.74,3,744,44.5,37,29.88,3225,0
"3/7/23","1:15pm",234,13,19,58,50.5,29.87,3.74,2.9,742,45.8,36.3,29.88,3553,0
"3/7/23","1:30pm",199,10,20,55,51.4,29.87,3.74,2.8,712,47.8,35.8,29.88,3902,0
"3/7/23","1:45pm",242,13,25,52,51.4,29.87,3.74,2.6,682,46.9,34.4,29.88,4255,0
"3/7/23","2:00pm",217,10,25,49,51.4,29.87,3.74,2.3,656,47.8,32.9,29.88,4626,0
"3/7/23","2:15pm",232,8,22,43,51.7,29.87,3.74,2.2,628,48.8,29.9,29.88,5439,0
"3/7/23","12:00am",41,12,16,88,47.3,29.74,3.74,0,0,42,43.9,29.75,842,0
"3/7/23","12:15am",46,12,16,87,47.3,29.72,3.74,0,0,42,43.6,29.73,917,0
"3/7/23","12:30am",48,14,16,88,47.2,29.7,3.74,0,0,41.3,43.8,29.71,842,0
"3/7/23","12:45am",56,13,19,88,47.2,29.69,3.74,0,0,41.6,43.8,29.7,842,0
"3/7/23","1:00am",57,11,19,88,47.2,29.67,3.74,0,0,42.2,43.8,29.68,842,0
"3/7/23","1:15am",57,11,12,87,47,29.66,3.74,0,0,42,43.3,29.67,915,0
"3/7/23","1:30am",57,9,12,87,47,29.65,3.74,0,0,42.7,43.3,29.66,915,0
"3/7/23","1:45am",57,4,10,87,46.8,29.65,3.74,0,0,45.2,43.1,29.66,915,0
"3/7/23","2:00am",57,4,10,88,46.7,29.63,3.74,0,0,45.1,43.3,29.64,840,0
"3/7/23","2:15am",57,4,5,88,46.7,29.62,3.74,0,0,45.1,43.3,29.63,840,0
"3/7/23","2:30am",57,3,7,89,46.5,29.63,3.74,0,0,45.7,43.4,29.64,765,0
"3/7/23","2:45am",267,9,13,89,46.5,29.64,3.74,0,0,42.1,43.4,29.65,765,0
"3/7/23","3:00am",264,7,13,89,46.4,29.64,3.74,0,0,42.9,43.3,29.65,765,0
"3/7/23","3:15am",264,8,9,89,46.2,29.64,3.74,0,0,42.1,43.1,29.65,764,0
"3/7/23","3:30am",254,9,14,89,46.2,29.67,3.74,0,0,41.7,43.1,29.68,764,0
"3/7/23","3:45am",252,11,14,88,46.2,29.68,3.74,0,0,41,42.8,29.69,838,0
"3/7/23","4:00am",252,8,14,88,46.2,29.68,3.74,0,0,42.1,42.8,29.69,838,0
"3/7/23","4:15am",258,2,18,87,46.1,29.69,3.74,0,0,46.1,42.5,29.7,912,0
"3/7/23","4:30am",260,2,18,85,46.2,29.67,3.74,0,0,46.2,41.9,29.68,1063,0
"3/7/23","4:45am",260,3,4,83,46.1,29.68,3.74,0,0,45.3,41.2,29.69,1217,0
"3/7/23","5:00am",260,7,8,82,46.2,29.69,3.74,0,0,42.6,41,29.7,1296,0
"3/7/23","5:15am",257,5,11,82,46,29.7,3.74,0,0,43.5,40.8,29.71,1294,0
"3/7/23","5:30am",243,3,18,78,45.6,29.7,3.74,0,0,44.7,39.1,29.71,1613,0
"3/7/23","5:45am",244,9,14,77,45.4,29.72,3.74,0,0,40.7,38.6,29.73,1694,0
"3/7/23","6:00am",246,8,17,78,45.3,29.74,3.74,0,0,41,38.9,29.75,1611,0
"3/7/23","6:15am",252,15,19,74,45,29.75,3.74,0,0,38.2,37.2,29.76,1944,0
"3/7/23","6:30am",264,8,20,74,44.7,29.75,3.74,0,5,40.3,36.9,29.76,1941,0
"3/7/23","6:45am",265,10,18,74,44.2,29.76,3.74,0,16,38.8,36.5,29.77,1937,0
"3/7/23","7:00am",264,16,18,74,43.9,29.77,3.74,0,42,36.6,36.2,29.78,1934,0
"3/7/23","7:15am",258,9,17,76,43.8,29.78,3.74,0,86,38.8,36.7,29.79,1765,0
"3/7/23","7:30am",255,5,17,77,44,29.79,3.74,0,142,41.2,37.3,29.81,1684,0
"3/7/23","7:45am",254,9,16,77,44,29.81,3.74,0,199,39,37.3,29.82,1684,0
"3/7/23","8:00am",259,9,16,76,44.4,29.81,3.74,0,285,39.5,37.3,29.82,1770,0
"3/7/23","8:15am",263,10,21,74,44.6,29.83,3.74,0,158,39.3,36.8,29.84,1940,0
"3/7/23","8:30am",261,8,21,75,44.5,29.83,3.74,0,146,40.1,37.1,29.84,1855,0
"3/7/23","8:45am",257,8,20,76,44.2,29.84,3.74,0.5,171,39.7,37.1,29.85,1768,0
"3/7/23","9:00am",276,10,20,76,44.7,29.84,3.74,0.6,186,39.5,37.6,29.85,1772,0
"3/7/23","9:15am",245,7,16,73,44.6,29.86,3.74,0.6,162,40.7,36.5,29.87,2027,0
"3/7/23","9:30am",253,11,17,73,44.7,29.86,3.74,0.6,155,39.1,36.6,29.88,2027,0
"3/7/23","9:45am",245,7,17,73,44.7,29.87,3.74,0.6,144,40.8,36.6,29.88,2027,0
"3/7/23","10:00am",228,6,18,73,45.1,29.87,3.74,1,209,41.8,37,29.88,2031,0
"3/7/23","10:15am",239,11,15,72,46.5,29.87,3.74,2.2,640,41.3,38,29.88,2132,0
"3/7/23","10:30am",242,14,19,72,46,29.88,3.74,1.2,279,39.8,37.5,29.89,2127,0
"3/7/23","10:45am",241,10,25,71,46.1,29.89,3.74,1.3,244,41.2,37.2,29.9,2217,0
"3/7/23","11:00am",252,12,25,70,46.4,29.88,3.74,1.4,306,40.9,37.2,29.9,2310,0
"3/7/23","11:15am",225,8,20,69,46.2,29.89,3.74,1.9,350,42.1,36.6,29.9,2399,0
"3/7/23","11:30am",219,17,20,68,47.1,29.89,3.74,3.3,262,40.4,37.1,29.9,2501,0
"3/7/23","11:45am",228,18,23,67,47.3,29.89,3.74,2.8,879,40.5,36.9,29.9,2597,0
"3/7/23","12:00pm",227,9,25,66,48.1,29.89,3.74,3.3,858,44,37.3,29.9,2702,0
"3/7/23","12:15pm",211,10,23,65,48.3,29.88,3.74,3.3,812,43.9,37.1,29.89,2801,0
"3/7/23","12:30pm",198,12,23,63,48.9,29.88,3.74,2.2,853,44,36.9,29.89,3007,0
"3/7/23","12:45pm",219,14,22,64,49.1,29.88,3.74,3.3,863,43.7,37.5,29.89,2909,0
"3/7/23","1:00pm",215,15,22,61,49.9,29.87,3.74,3,744,44.5,37,29.88,3225,0
"3/7/23","1:15pm",234,13,19,58,50.5,29.87,3.74,2.9,742,45.8,36.3,29.88,3553,0
"3/7/23","1:30pm",199,10,20,55,51.4,29.87,3.74,2.8,712,47.8,35.8,29.88,3902,0
"3/7/23","1:45pm",242,13,25,52,51.4,29.87,3.74,2.6,682,46.9,34.4,29.88,4255,0
"3/7/23","2:00pm",217,10,25,49,51.4,29.87,3.74,2.3,656,47.8,32.9,29.88,4626,0
"3/7/23","2:15pm",232,8,22,43,51.7,29.87,3.74,2.2,628,48.8,29.9,29.88,5439,0
"3/7/23","2:30pm",219,10,22,44,52.1,29.88,3.74,1.9,596,48.6,30.9,29.89,5307,0
"3/7/23","12:00am",41,12,16,88,47.3,29.74,3.74,0,0,42,43.9,29.75,842,0
"3/7/23","12:15am",46,12,16,87,47.3,29.72,3.74,0,0,42,43.6,29.73,917,0
"3/7/23","12:30am",48,14,16,88,47.2,29.7,3.74,0,0,41.3,43.8,29.71,842,0
"3/7/23","12:45am",56,13,19,88,47.2,29.69,3.74,0,0,41.6,43.8,29.7,842,0
"3/7/23","1:00am",57,11,19,88,47.2,29.67,3.74,0,0,42.2,43.8,29.68,842,0
"3/7/23","1:15am",57,11,12,87,47,29.66,3.74,0,0,42,43.3,29.67,915,0
"3/7/23","1:30am",57,9,12,87,47,29.65,3.74,0,0,42.7,43.3,29.66,915,0
"3/7/23","1:45am",57,4,10,87,46.8,29.65,3.74,0,0,45.2,43.1,29.66,915,0
"3/7/23","2:00am",57,4,10,88,46.7,29.63,3.74,0,0,45.1,43.3,29.64,840,0
"3/7/23","2:15am",57,4,5,88,46.7,29.62,3.74,0,0,45.1,43.3,29.63,840,0
"3/7/23","2:30am",57,3,7,89,46.5,29.63,3.74,0,0,45.7,43.4,29.64,765,0
"3/7/23","2:45am",267,9,13,89,46.5,29.64,3.74,0,0,42.1,43.4,29.65,765,0
"3/7/23","3:00am",264,7,13,89,46.4,29.64,3.74,0,0,42.9,43.3,29.65,765,0
"3/7/23","3:15am",264,8,9,89,46.2,29.64,3.74,0,0,42.1,43.1,29.65,764,0
"3/7/23","3:30am",254,9,14,89,46.2,29.67,3.74,0,0,41.7,43.1,29.68,764,0
"3/7/23","3:45am",252,11,14,88,46.2,29.68,3.74,0,0,41,42.8,29.69,838,0
"3/7/23","4:00am",252,8,14,88,46.2,29.68,3.74,0,0,42.1,42.8,29.69,838,0
"3/7/23","4:15am",258,2,18,87,46.1,29.69,3.74,0,0,46.1,42.5,29.7,912,0
"3/7/23","4:30am",260,2,18,85,46.2,29.67,3.74,0,0,46.2,41.9,29.68,1063,0
"3/7/23","4:45am",260,3,4,83,46.1,29.68,3.74,0,0,45.3,41.2,29.69,1217,0
"3/7/23","5:00am",260,7,8,82,46.2,29.69,3.74,0,0,42.6,41,29.7,1296,0
"3/7/23","5:15am",257,5,11,82,46,29.7,3.74,0,0,43.5,40.8,29.71,1294,0
"3/7/23","5:30am",243,3,18,78,45.6,29.7,3.74,0,0,44.7,39.1,29.71,1613,0
"3/7/23","5:45am",244,9,14,77,45.4,29.72,3.74,0,0,40.7,38.6,29.73,1694,0
"3/7/23","6:00am",246,8,17,78,45.3,29.74,3.74,0,0,41,38.9,29.75,1611,0
"3/7/23","6:15am",252,15,19,74,45,29.75,3.74,0,0,38.2,37.2,29.76,1944,0
"3/7/23","6:30am",264,8,20,74,44.7,29.75,3.74,0,5,40.3,36.9,29.76,1941,0
"3/7/23","6:45am",265,10,18,74,44.2,29.76,3.74,0,16,38.8,36.5,29.77,1937,0
"3/7/23","7:00am",264,16,18,74,43.9,29.77,3.74,0,42,36.6,36.2,29.78,1934,0
"3/7/23","7:15am",258,9,17,76,43.8,29.78,3.74,0,86,38.8,36.7,29.79,1765,0
"3/7/23","7:30am",255,5,17,77,44,29.79,3.74,0,142,41.2,37.3,29.81,1684,0
"3/7/23","7:45am",254,9,16,77,44,29.81,3.74,0,199,39,37.3,29.82,1684,0
"3/7/23","8:00am",259,9,16,76,44.4,29.81,3.74,0,285,39.5,37.3,29.82,1770,0
"3/7/23","8:15am",263,10,21,74,44.6,29.83,3.74,0,158,39.3,36.8,29.84,1940,0
"3/7/23","8:30am",261,8,21,75,44.5,29.83,3.74,0,146,40.1,37.1,29.84,1855,0
"3/7/23","8:45am",257,8,20,76,44.2,29.84,3.74,0.5,171,39.7,37.1,29.85,1768,0
"3/7/23","9:00am",276,10,20,76,44.7,29.84,3.74,0.6,186,39.5,37.6,29.85,1772,0
"3/7/23","9:15am",245,7,16,73,44.6,29.86,3.74,0.6,162,40.7,36.5,29.87,2027,0
"3/7/23","9:30am",253,11,17,73,44.7,29.86,3.74,0.6,155,39.1,36.6,29.88,2027,0
"3/7/23","9:45am",245,7,17,73,44.7,29.87,3.74,0.6,144,40.8,36.6,29.88,2027,0
"3/7/23","10:00am",228,6,18,73,45.1,29.87,3.74,1,209,41.8,37,29.88,2031,0
"3/7/23","10:15am",239,11,15,72,46.5,29.87,3.74,2.2,640,41.3,38,29.88,2132,0
"3/7/23","10:30am",242,14,19,72,46,29.88,3.74,1.2,279,39.8,37.5,29.89,2127,0
"3/7/23","10:45am",241,10,25,71,46.1,29.89,3.74,1.3,244,41.2,37.2,29.9,2217,0
"3/7/23","11:00am",252,12,25,70,46.4,29.88,3.74,1.4,306,40.9,37.2,29.9,2310,0
"3/7/23","11:15am",225,8,20,69,46.2,29.89,3.74,1.9,350,42.1,36.6,29.9,2399,0
"3/7/23","11:30am",219,17,20,68,47.1,29.89,3.74,3.3,262,40.4,37.1,29.9,2501,0
"3/7/23","11:45am",228,18,23,67,47.3,29.89,3.74,2.8,879,40.5,36.9,29.9,2597,0
"3/7/23","12:00pm",227,9,25,66,48.1,29.89,3.74,3.3,858,44,37.3,29.9,2702,0
"3/7/23","12:15pm",211,10,23,65,48.3,29.88,3.74,3.3,812,43.9,37.1,29.89,2801,0
"3/7/23","12:30pm",198,12,23,63,48.9,29.88,3.74,2.2,853,44,36.9,29.89,3007,0
"3/7/23","12:45pm",219,14,22,64,49.1,29.88,3.74,3.3,863,43.7,37.5,29.89,2909,0
"3/7/23","1:00pm",215,15,22,61,49.9,29.87,3.74,3,744,44.5,37,29.88,3225,0
"3/7/23","1:15pm",234,13,19,58,50.5,29.87,3.74,2.9,742,45.8,36.3,29.88,3553,0
"3/7/23","1:30pm",199,10,20,55,51.4,29.87,3.74,2.8,712,47.8,35.8,29.88,3902,0
"3/7/23","1:45pm",242,13,25,52,51.4,29.87,3.74,2.6,682,46.9,34.4,29.88,4255,0
"3/7/23","2:00pm",217,10,25,49,51.4,29.87,3.74,2.3,656,47.8,32.9,29.88,4626,0
"3/7/23","2:15pm",232,8,22,43,51.7,29.87,3.74,2.2,628,48.8,29.9,29.88,5439,0
"3/7/23","2:30pm",219,10,22,44,52.1,29.88,3.74,1.9,596,48.6,30.9,29.89,5307,0
"3/7/23","2:45pm",248,11,22,43,52,29.88,3.74,1.7,563,48.2,30.2,29.89,5446,0
"3/7/23","12:00am",41,12,16,88,47.3,29.74,3.74,0,0,42,43.9,29.75,842,0
"3/7/23","12:15am",46,12,16,87,47.3,29.72,3.74,0,0,42,43.6,29.73,917,0
"3/7/23","12:30am",48,14,16,88,47.2,29.7,3.74,0,0,41.3,43.8,29.71,842,0
"3/7/23","12:45am",56,13,19,88,47.2,29.69,3.74,0,0,41.6,43.8,29.7,842,0
"3/7/23","1:00am",57,11,19,88,47.2,29.67,3.74,0,0,42.2,43.8,29.68,842,0
"3/7/23","1:15am",57,11,12,87,47,29.66,3.74,0,0,42,43.3,29.67,915,0
"3/7/23","1:30am",57,9,12,87,47,29.65,3.74,0,0,42.7,43.3,29.66,915,0
"3/7/23","1:45am",57,4,10,87,46.8,29.65,3.74,0,0,45.2,43.1,29.66,915,0
"3/7/23","2:00am",57,4,10,88,46.7,29.63,3.74,0,0,45.1,43.3,29.64,840,0
"3/7/23","2:15am",57,4,5,88,46.7,29.62,3.74,0,0,45.1,43.3,29.63,840,0
"3/7/23","2:30am",57,3,7,89,46.5,29.63,3.74,0,0,45.7,43.4,29.64,765,0
"3/7/23","2:45am",267,9,13,89,46.5,29.64,3.74,0,0,42.1,43.4,29.65,765,0
"3/7/23","3:00am",264,7,13,89,46.4,29.64,3.74,0,0,42.9,43.3,29.65,765,0
"3/7/23","3:15am",264,8,9,89,46.2,29.64,3.74,0,0,42.1,43.1,29.65,764,0
"3/7/23","3:30am",254,9,14,89,46.2,29.67,3.74,0,0,41.7,43.1,29.68,764,0
"3/7/23","3:45am",252,11,14,88,46.2,29.68,3.74,0,0,41,42.8,29.69,838,0
"3/7/23","4:00am",252,8,14,88,46.2,29.68,3.74,0,0,42.1,42.8,29.69,838,0
"3/7/23","4:15am",258,2,18,87,46.1,29.69,3.74,0,0,46.1,42.5,29.7,912,0
"3/7/23","4:30am",260,2,18,85,46.2,29.67,3.74,0,0,46.2,41.9,29.68,1063,0
"3/7/23","4:45am",260,3,4,83,46.1,29.68,3.74,0,0,45.3,41.2,29.69,1217,0
"3/7/23","5:00am",260,7,8,82,46.2,29.69,3.74,0,0,42.6,41,29.7,1296,0
"3/7/23","5:15am",257,5,11,82,46,29.7,3.74,0,0,43.5,40.8,29.71,1294,0
"3/7/23","5:30am",243,3,18,78,45.6,29.7,3.74,0,0,44.7,39.1,29.71,1613,0
"3/7/23","5:45am",244,9,14,77,45.4,29.72,3.74,0,0,40.7,38.6,29.73,1694,0
"3/7/23","6:00am",246,8,17,78,45.3,29.74,3.74,0,0,41,38.9,29.75,1611,0
"3/7/23","6:15am",252,15,19,74,45,29.75,3.74,0,0,38.2,37.2,29.76,1944,0
"3/7/23","6:30am",264,8,20,74,44.7,29.75,3.74,0,5,40.3,36.9,29.76,1941,0
"3/7/23","6:45am",265,10,18,74,44.2,29.76,3.74,0,16,38.8,36.5,29.77,1937,0
"3/7/23","7:00am",264,16,18,74,43.9,29.77,3.74,0,42,36.6,36.2,29.78,1934,0
"3/7/23","7:15am",258,9,17,76,43.8,29.78,3.74,0,86,38.8,36.7,29.79,1765,0
"3/7/23","7:30am",255,5,17,77,44,29.79,3.74,0,142,41.2,37.3,29.81,1684,0
"3/7/23","7:45am",254,9,16,77,44,29.81,3.74,0,199,39,37.3,29.82,1684,0
"3/7/23","8:00am",259,9,16,76,44.4,29.81,3.74,0,285,39.5,37.3,29.82,1770,0
"3/7/23","8:15am",263,10,21,74,44.6,29.83,3.74,0,158,39.3,36.8,29.84,1940,0
"3/7/23","8:30am",261,8,21,75,44.5,29.83,3.74,0,146,40.1,37.1,29.84,1855,0
"3/7/23","8:45am",257,8,20,76,44.2,29.84,3.74,0.5,171,39.7,37.1,29.85,1768,0
"3/7/23","9:00am",276,10,20,76,44.7,29.84,3.74,0.6,186,39.5,37.6,29.85,1772,0
"3/7/23","9:15am",245,7,16,73,44.6,29.86,3.74,0.6,162,40.7,36.5,29.87,2027,0
"3/7/23","9:30am",253,11,17,73,44.7,29.86,3.74,0.6,155,39.1,36.6,29.88,2027,0
"3/7/23","9:45am",245,7,17,73,44.7,29.87,3.74,0.6,144,40.8,36.6,29.88,2027,0
"3/7/23","10:00am",228,6,18,73,45.1,29.87,3.74,1,209,41.8,37,29.88,2031,0
"3/7/23","10:15am",239,11,15,72,46.5,29.87,3.74,2.2,640,41.3,38,29.88,2132,0
"3/7/23","10:30am",242,14,19,72,46,29.88,3.74,1.2,279,39.8,37.5,29.89,2127,0
"3/7/23","10:45am",241,10,25,71,46.1,29.89,3.74,1.3,244,41.2,37.2,29.9,2217,0
"3/7/23","11:00am",252,12,25,70,46.4,29.88,3.74,1.4,306,40.9,37.2,29.9,2310,0
"3/7/23","11:15am",225,8,20,69,46.2,29.89,3.74,1.9,350,42.1,36.6,29.9,2399,0
"3/7/23","11:30am",219,17,20,68,47.1,29.89,3.74,3.3,262,40.4,37.1,29.9,2501,0
"3/7/23","11:45am",228,18,23,67,47.3,29.89,3.74,2.8,879,40.5,36.9,29.9,2597,0
"3/7/23","12:00pm",227,9,25,66,48.1,29.89,3.74,3.3,858,44,37.3,29.9,2702,0
"3/7/23","12:15pm",211,10,23,65,48.3,29.88,3.74,3.3,812,43.9,37.1,29.89,2801,0
"3/7/23","12:30pm",198,12,23,63,48.9,29.88,3.74,2.2,853,44,36.9,29.89,3007,0
"3/7/23","12:45pm",219,14,22,64,49.1,29.88,3.74,3.3,863,43.7,37.5,29.89,2909,0
"3/7/23","1:00pm",215,15,22,61,49.9,29.87,3.74,3,744,44.5,37,29.88,3225,0
"3/7/23","1:15pm",234,13,19,58,50.5,29.87,3.74,2.9,742,45.8,36.3,29.88,3553,0
"3/7/23","1:30pm",199,10,20,55,51.4,29.87,3.74,2.8,712,47.8,35.8,29.88,3902,0
"3/7/23","1:45pm",242,13,25,52,51.4,29.87,3.74,2.6,682,46.9,34.4,29.88,4255,0
"3/7/23","2:00pm",217,10,25,49,51.4,29.87,3.74,2.3,656,47.8,32.9,29.88,4626,0
"3/7/23","2:15pm",232,8,22,43,51.7,29.87,3.74,2.2,628,48.8,29.9,29.88,5439,0
"3/7/23","2:30pm",219,10,22,44,52.1,29.88,3.74,1.9,596,48.6,30.9,29.89,5307,0
"3/7/23","2:45pm",248,11,22,43,52,29.88,3.74,1.7,563,48.2,30.2,29.89,5446,0
"3/7/23","3:00pm",208,19,26,42,52.2,29.88,3.74,1.5,524,46.7,29.8,29.89,5595,0
"3/7/23","3:15pm",240,16,27,41,52.5,29.88,3.74,1.3,482,47.6,29.5,29.9,5750,0
